room,dist,aggro,wall,action
3,243.152,1,0,wander
3,243.047,1,0,wander
3,242.963,1,0,wander
3,242.868,1,0,wander
3,242.759,1,0,wander
3,242.661,1,0,wander
3,242.569,1,0,wander
3,242.438,1,0,wander
3,242.334,1,0,wander
3,242.247,1,0,wander
3,242.147,1,0,wander
3,242.05,1,0,wander
3,241.955,1,0,wander
3,241.854,1,0,wander
3,241.751,1,0,wander
3,241.654,1,0,wander
3,241.56,1,0,wander
3,241.471,1,0,wander
3,241.382,1,0,wander
3,241.289,1,0,wander
3,241.204,1,0,wander
3,241.118,1,0,wander
3,241.021,1,0,wander
3,240.925,1,0,wander
3,240.822,1,0,wander
3,240.715,1,0,wander
3,240.632,1,0,wander
3,240.543,1,0,wander
3,240.46,1,0,wander
3,240.369,1,0,wander
3,240.275,1,0,wander
3,240.17,1,0,wander
3,240.082,1,0,wander
3,240.006,1,0,wander
3,239.937,1,0,wander
3,239.859,1,0,wander
3,239.777,1,0,wander
3,239.665,1,0,wander
3,239.582,1,0,wander
3,239.508,1,0,wander
3,239.435,1,0,wander
3,239.344,1,0,wander
3,239.266,1,0,wander
3,239.189,1,0,wander
3,239.079,1,0,wander
3,238.989,1,0,wander
3,238.91,1,0,wander
3,238.828,1,0,wander
3,238.732,1,0,wander
3,238.65,1,0,wander
3,238.555,1,0,wander
3,238.468,1,0,wander
3,238.387,1,0,wander
3,238.305,1,0,wander
3,238.213,1,0,wander
3,238.121,1,0,wander
3,238.011,1,0,wander
3,237.927,1,0,wander
3,237.839,1,0,wander
3,237.754,1,0,wander
3,237.667,1,0,wander
3,237.582,1,0,wander
3,237.501,1,0,wander
3,237.42,1,0,wander
3,237.342,1,0,wander
3,237.244,1,0,wander
3,237.15,1,0,wander
3,237.059,1,0,wander
3,236.948,1,0,wander
3,236.859,1,0,wander
3,236.777,1,0,wander
3,236.69,1,0,wander
3,236.592,1,0,wander
3,236.488,1,0,wander
3,236.405,1,0,wander
3,236.327,1,0,wander
3,236.246,1,0,wander
3,236.166,1,0,wander
3,236.076,1,0,wander
3,235.983,1,0,wander
3,235.839,1,0,wander
3,235.747,1,0,wander
3,235.66,1,0,wander
3,235.572,1,0,wander
3,235.483,1,0,wander
3,235.395,1,0,wander
3,235.295,1,0,wander
3,235.2,1,0,wander
3,235.117,1,0,wander
3,235.035,1,0,wander
3,234.951,1,0,wander
3,234.857,1,0,wander
3,234.732,1,0,wander
3,234.65,1,0,wander
3,234.566,1,0,wander
3,234.486,1,0,wander
3,234.399,1,0,wander
3,234.305,1,0,wander
3,234.204,1,0,wander
3,234.109,1,0,wander
3,234.019,1,0,wander
3,233.929,1,0,wander
3,233.844,1,0,wander
3,233.749,1,0,wander
3,233.653,1,0,wander
3,233.522,1,0,wander
3,233.426,1,0,wander
3,233.331,1,0,wander
3,233.244,1,0,wander
3,233.158,1,0,wander
3,233.053,1,0,wander
3,232.922,1,0,wander
3,232.772,1,0,wander
3,232.688,1,0,wander
3,232.524,1,0,wander
3,232.426,1,0,wander
3,232.284,1,0,wander
3,232.118,1,0,wander
3,232.016,1,0,wander
3,231.832,1,0,wander
3,231.696,1,0,wander
3,231.55,1,0,wander
3,231.45,1,0,wander
3,231.329,1,0,wander
3,231.144,1,0,wander
3,231.007,1,0,wander
3,230.84,1,0,wander
3,230.741,1,0,wander
3,230.568,1,0,wander
3,230.449,1,0,wander
3,230.295,1,0,wander
3,230.197,1,0,wander
3,230.072,1,0,wander
3,229.968,1,0,wander
3,229.797,1,0,wander
3,229.704,1,0,wander
3,229.62,1,0,wander
3,229.545,1,0,wander
3,229.462,1,0,wander
3,229.335,1,0,wander
3,229.178,1,0,wander
3,229.081,1,0,wander
3,228.993,1,0,wander
3,228.902,1,0,wander
3,228.796,1,0,wander
3,228.692,1,0,wander
3,228.554,1,0,wander
3,228.442,1,0,wander
3,228.332,1,0,wander
3,228.229,1,0,wander
3,228.122,1,0,wander
3,228.001,1,0,wander
3,227.883,1,0,wander
3,227.792,1,0,wander
3,227.705,1,0,wander
3,227.609,1,0,wander
3,227.518,1,0,wander
3,227.405,1,0,wander
3,227.276,1,0,wander
3,227.181,1,0,wander
3,227.095,1,0,wander
3,227.007,1,0,wander
3,226.922,1,0,wander
3,226.816,1,0,wander
3,226.694,1,0,wander
3,226.59,1,0,wander
3,226.41,1,0,wander
3,226.31,1,0,wander
3,226.186,1,0,wander
3,226.072,1,0,wander
3,225.943,1,0,wander
3,225.842,1,0,wander
3,225.723,1,0,wander
3,225.633,1,0,wander
3,225.477,1,0,wander
3,225.324,1,0,wander
3,225.227,1,0,wander
3,225.064,1,0,wander
3,224.959,1,0,wander
3,224.819,1,0,wander
3,224.67,1,0,wander
3,224.575,1,0,wander
3,224.427,1,0,wander
3,224.345,1,0,wander
3,224.157,1,0,wander
3,223.994,1,0,wander
3,223.844,1,0,wander
3,223.747,1,0,wander
3,223.598,1,0,wander
3,223.495,1,0,wander
3,223.374,1,0,wander
3,223.272,1,0,wander
3,223.18,1,0,wander
3,223.099,1,0,wander
3,223.013,1,0,wander
3,222.911,1,0,wander
3,222.795,1,0,wander
3,222.687,1,0,wander
3,222.592,1,0,wander
3,222.497,1,0,wander
3,222.408,1,0,wander
3,222.312,1,0,wander
3,222.206,1,0,wander
3,222.101,1,0,wander
3,222.008,1,0,wander
3,221.918,1,0,wander
3,221.83,1,0,wander
3,221.736,1,0,wander
3,221.644,1,0,wander
3,221.528,1,0,wander
3,221.407,1,0,wander
3,221.315,1,0,wander
3,221.227,1,0,wander
3,221.139,1,0,wander
3,221.05,1,0,wander
3,220.94,1,0,wander
3,220.825,1,0,wander
3,220.719,1,0,wander
3,220.629,1,0,wander
3,220.538,1,0,wander
3,220.443,1,0,wander
3,220.348,1,0,wander
3,220.217,1,0,wander
3,220.108,1,0,wander
3,220,1,0,wander
3,219.869,1,0,wander
3,219.767,1,0,wander
3,219.587,1,0,wander
3,219.485,1,0,wander
3,219.386,1,0,wander
3,219.254,1,0,wander
3,219.148,1,0,wander
3,219.01,1,0,wander
3,218.898,1,0,wander
3,218.731,1,0,wander
3,218.64,1,0,wander
3,218.461,1,0,wander
3,218.349,1,0,wander
3,218.155,1,0,wander
3,218.047,1,0,wander
3,217.878,1,0,wander
3,217.712,1,0,wander
3,217.541,1,0,wander
3,217.439,1,0,wander
3,217.285,1,0,wander
3,217.203,1,0,wander
3,217.019,1,0,wander
3,216.879,1,0,wander
3,216.776,1,0,wander
3,216.68,1,0,wander
3,216.59,1,0,wander
3,216.473,1,0,wander
3,216.372,1,0,wander
3,216.283,1,0,wander
3,216.199,1,0,wander
3,216.101,1,0,wander
3,216.015,1,0,wander
3,215.891,1,0,wander
3,215.801,1,0,wander
3,215.711,1,0,wander
3,215.62,1,0,wander
3,215.535,1,0,wander
3,215.442,1,0,wander
3,215.349,1,0,wander
3,215.209,1,0,wander
3,215.12,1,0,wander
3,215.037,1,0,wander
3,214.95,1,0,wander
3,214.858,1,0,wander
3,214.768,1,0,wander
3,214.656,1,0,wander
3,214.565,1,0,wander
3,214.484,1,0,wander
3,214.409,1,0,wander
3,214.318,1,0,wander
3,214.238,1,0,wander
3,214.163,1,0,wander
3,214.024,1,0,wander
3,213.929,1,0,wander
3,213.812,1,0,wander
3,213.639,1,0,wander
3,213.553,1,0,wander
3,213.418,1,0,wander
3,213.32,1,0,wander
3,213.2,1,0,wander
3,213.105,1,0,wander
3,212.989,1,0,wander
3,212.782,1,0,wander
3,212.681,1,0,wander
3,212.592,1,0,wander
3,212.509,1,0,wander
3,212.42,1,0,wander
3,212.293,1,0,wander
3,212.176,1,0,wander
3,212.021,1,0,wander
3,211.933,1,0,wander
3,211.772,1,0,wander
3,211.669,1,0,wander
3,211.561,1,0,wander
3,211.413,1,0,wander
3,211.302,1,0,wander
3,211.19,1,0,wander
3,211.097,1,0,wander
3,210.981,1,0,wander
3,210.891,1,0,wander
3,210.809,1,0,wander
3,210.725,1,0,wander
3,210.634,1,0,wander
3,210.532,1,0,wander
3,210.428,1,0,wander
3,210.34,1,0,wander
3,210.262,1,0,wander
3,210.17,1,0,wander
3,210.08,1,0,wander
3,210.002,1,0,wander
3,209.896,1,0,wander
3,209.808,1,0,wander
3,209.729,1,0,wander
3,209.648,1,0,wander
3,209.57,1,0,wander
3,209.479,1,0,wander
3,209.385,1,0,wander
3,209.27,1,0,wander
3,209.181,1,0,wander
3,209.091,1,0,wander
3,209.011,1,0,wander
3,208.92,1,0,wander
3,208.822,1,0,wander
3,208.718,1,0,wander
3,208.616,1,0,wander
3,208.535,1,0,wander
3,208.455,1,0,wander
3,208.37,1,0,wander
3,208.279,1,0,wander
3,208.178,1,0,wander
3,208.094,1,0,wander
3,207.993,1,0,wander
3,207.83,1,0,wander
3,207.749,1,0,wander
3,207.58,1,0,wander
3,207.486,1,0,wander
3,207.33,1,0,wander
3,207.238,1,0,wander
3,207.087,1,0,wander
3,206.994,1,0,wander
3,206.833,1,0,wander
3,206.657,1,0,wander
3,206.562,1,0,wander
3,206.413,1,0,wander
3,206.257,1,0,wander
3,206.095,1,0,wander
3,206.008,1,0,wander
3,205.867,1,0,wander
3,205.778,1,0,wander
3,205.575,1,0,wander
3,205.409,1,0,wander
3,205.301,1,0,wander
3,205.143,1,0,wander
3,204.993,1,0,wander
3,204.875,1,0,wander
3,204.778,1,0,wander
3,204.675,1,0,wander
3,204.59,1,0,wander
3,204.496,1,0,wander
3,204.373,1,0,wander
3,204.243,1,0,wander
3,204.131,1,0,wander
3,204.035,1,0,wander
3,203.929,1,0,wander
3,203.835,1,0,wander
3,203.723,1,0,wander
3,203.609,1,0,wander
3,203.495,1,0,wander
3,203.393,1,0,wander
3,203.298,1,0,wander
3,203.206,1,0,wander
3,203.105,1,0,wander
3,202.946,1,0,wander
3,202.839,1,0,wander
3,202.728,1,0,wander
3,202.625,1,0,wander
3,202.525,1,0,wander
3,202.41,1,0,wander
3,202.249,1,0,wander
3,202.126,1,0,wander
3,201.992,1,0,wander
3,201.867,1,0,wander
3,201.755,1,0,wander
3,201.633,1,0,wander
3,201.463,1,0,wander
3,201.332,1,0,wander
3,201.206,1,0,wander
3,201.091,1,0,wander
3,200.947,1,0,wander
3,200.791,1,0,wander
3,200.652,1,0,wander
3,200.523,1,0,wander
3,200.41,1,0,wander
3,200.302,1,0,wander
3,199.625,1,0,wander
3,199.479,1,0,wander
3,199.311,1,0,wander
3,199.161,1,0,wander
3,199.012,1,0,wander
3,198.86,1,0,wander
3,198.6,1,0,wander
3,198.468,1,0,wander
3,198.334,1,0,wander
3,198.187,1,0,wander
3,198.039,1,0,wander
3,197.93,1,0,wander
3,197.821,1,0,wander
3,197.716,1,0,wander
3,197.61,1,0,wander
3,197.498,1,0,wander
3,197.387,1,0,wander
3,197.28,1,0,wander
3,197.166,1,0,wander
3,197.054,1,0,wander
3,196.948,1,0,wander
3,196.849,1,0,wander
3,196.73,1,0,wander
3,196.625,1,0,wander
3,196.527,1,0,wander
3,196.423,1,0,wander
3,196.323,1,0,wander
3,196.237,1,0,wander
3,196.132,1,0,wander
3,196.018,1,0,wander
3,195.923,1,0,wander
3,195.817,1,0,wander
3,195.716,1,0,wander
3,195.61,1,0,wander
3,195.502,1,0,wander
3,195.391,1,0,wander
3,195.294,1,0,wander
3,195.196,1,0,wander
3,195.099,1,0,wander
3,194.998,1,0,wander
3,194.914,1,0,wander
3,194.822,1,0,wander
3,194.72,1,0,wander
3,194.572,1,0,wander
3,194.465,1,0,wander
3,194.319,1,0,wander
3,194.211,1,0,wander
3,194.073,1,0,wander
3,193.961,1,0,wander
3,193.791,1,0,wander
3,193.697,1,0,wander
3,193.592,1,0,wander
3,193.494,1,0,wander
3,193.377,1,0,wander
3,193.245,1,0,wander
3,193.072,1,0,wander
3,192.955,1,0,wander
3,192.858,1,0,wander
3,192.722,1,0,wander
3,192.611,1,0,wander
3,192.452,1,0,wander
3,192.355,1,0,wander
3,192.192,1,0,wander
3,192.089,1,0,wander
3,191.997,1,0,wander
3,191.369,1,0,wander
3,191.265,1,0,wander
3,191.184,1,0,wander
3,191.091,1,0,wander
3,190.995,1,0,wander
3,190.888,1,0,wander
3,190.802,1,0,wander
3,190.707,1,0,wander
3,190.587,1,0,wander
3,190.486,1,0,wander
3,190.376,1,0,wander
3,190.279,1,0,wander
3,190.187,1,0,wander
3,190.096,1,0,wander
3,190.001,1,0,wander
3,189.911,1,0,wander
3,189.797,1,0,wander
3,189.681,1,0,wander
3,189.588,1,0,wander
3,189.495,1,0,wander
3,189.385,1,0,wander
3,189.285,1,0,wander
3,189.183,1,0,wander
3,189.092,1,0,wander
3,188.999,1,0,wander
3,188.91,1,0,wander
3,188.831,1,0,wander
3,188.756,1,0,wander
3,188.672,1,0,wander
3,188.577,1,0,wander
3,188.492,1,0,wander
3,188.399,1,0,wander
3,188.325,1,0,wander
3,188.237,1,0,wander
3,188.13,1,0,wander
3,187.981,1,0,wander
3,187.884,1,0,wander
3,187.75,1,0,wander
3,187.649,1,0,wander
3,187.524,1,0,wander
3,187.367,1,0,wander
3,187.288,1,0,wander
3,187.199,1,0,wander
3,187.116,1,0,wander
3,187.023,1,0,wander
3,186.905,1,0,wander
3,186.808,1,0,wander
3,186.714,1,0,wander
3,186.582,1,0,wander
3,186.484,1,0,wander
3,186.378,1,0,wander
3,186.284,1,0,wander
3,186.167,1,0,wander
3,186.036,1,0,wander
3,185.943,1,0,wander
3,185.838,1,0,wander
3,185.717,1,0,wander
3,185.618,1,0,wander
3,185.528,1,0,wander
3,185.417,1,0,wander
3,185.28,1,0,wander
3,185.196,1,0,wander
3,185.111,1,0,wander
3,185.034,1,0,wander
3,184.957,1,0,wander
3,184.877,1,0,wander
3,184.798,1,0,wander
3,184.717,1,0,wander
3,184.637,1,0,wander
3,184.554,1,0,wander
3,184.478,1,0,wander
3,184.396,1,0,wander
3,184.316,1,0,wander
3,184.223,1,0,wander
3,184.143,1,0,wander
3,184.063,1,0,wander
3,183.979,1,0,wander
3,183.903,1,0,wander
3,183.824,1,0,wander
3,183.756,1,0,wander
3,183.666,1,0,wander
3,183.578,1,0,wander
3,183.502,1,0,wander
3,183.42,1,0,wander
3,183.348,1,0,wander
3,183.271,1,0,wander
3,183.195,1,0,wander
3,183.116,1,0,wander
3,183.048,1,0,wander
3,182.976,1,0,wander
3,182.902,1,0,wander
3,182.825,1,0,wander
3,182.746,1,0,wander
3,182.674,1,0,wander
3,182.587,1,0,wander
3,182.52,1,0,wander
3,182.445,1,0,wander
3,182.369,1,0,wander
3,182.303,1,0,wander
3,182.232,1,0,wander
3,182.153,1,0,wander
3,182.003,1,0,wander
3,181.926,1,0,wander
3,181.792,1,0,wander
3,181.719,1,0,wander
3,181.58,1,0,wander
3,181.502,1,0,wander
3,181.427,1,0,wander
3,181.32,1,0,wander
3,181.229,1,0,wander
3,181.154,1,0,wander
3,181.031,1,0,wander
3,180.956,1,0,wander
3,180.849,1,0,wander
3,180.785,1,0,wander
3,180.669,1,0,wander
3,180.6,1,0,wander
3,180.526,1,0,wander
3,180.401,1,0,wander
3,180.339,1,0,wander
3,180.23,1,0,wander
3,180.165,1,0,wander
3,180.06,1,0,wander
3,179.988,1,0,wander
3,179.887,1,0,wander
3,179.81,1,0,wander
3,179.675,1,0,wander
3,179.605,1,0,wander
3,179.533,1,0,wander
3,179.449,1,0,wander
3,179.384,1,0,wander
3,179.318,1,0,wander
3,179.245,1,0,wander
3,179.177,1,0,wander
3,179.112,1,0,wander
3,179.036,1,0,wander
3,178.965,1,0,wander
3,178.895,1,0,wander
3,178.819,1,0,wander
3,178.748,1,0,wander
3,178.679,1,0,wander
3,178.602,1,0,wander
3,178.534,1,0,wander
3,178.471,1,0,wander
3,178.386,1,0,wander
3,178.299,1,0,wander
3,178.222,1,0,wander
3,178.147,1,0,wander
3,178.074,1,0,wander
3,178,1,0,wander
3,177.927,1,0,wander
3,177.845,1,0,wander
3,177.763,1,0,wander
3,177.686,1,0,wander
3,177.61,1,0,wander
3,177.54,1,0,wander
3,177.461,1,0,wander
3,177.387,1,0,wander
3,177.316,1,0,wander
3,177.229,1,0,wander
3,177.131,1,0,wander
3,177.051,1,0,wander
3,176.968,1,0,wander
3,176.818,1,0,wander
3,176.742,1,0,wander
3,176.599,1,0,wander
3,176.514,1,0,wander
3,176.428,1,0,wander
3,176.349,1,0,wander
3,176.275,1,0,wander
3,176.127,1,0,wander
3,176.034,1,0,wander
3,175.945,1,0,wander
3,175.85,1,0,wander
3,175.738,1,0,wander
3,175.595,1,0,wander
3,175.513,1,0,wander
3,175.372,1,0,wander
3,175.276,1,0,wander
3,175.153,1,0,wander
3,175.053,1,0,wander
3,174.942,1,0,wander
3,174.799,1,0,wander
3,174.71,1,0,wander
3,174.57,1,0,wander
3,174.486,1,0,wander
3,174.412,1,0,wander
3,174.324,1,0,wander
3,174.232,1,0,wander
3,174.139,1,0,wander
3,174.05,1,0,wander
3,173.964,1,0,wander
3,173.873,1,0,wander
3,173.794,1,0,wander
3,173.698,1,0,wander
3,173.604,1,0,wander
3,173.503,1,0,wander
3,173.417,1,0,wander
3,173.308,1,0,wander
3,173.213,1,0,wander
3,173.128,1,0,wander
3,173.043,1,0,wander
3,172.939,1,0,wander
3,172.843,1,0,wander
3,172.723,1,0,wander
3,172.62,1,0,wander
3,172.516,1,0,wander
3,172.421,1,0,wander
3,172.329,1,0,wander
3,172.223,1,0,wander
3,172.113,1,0,wander
3,171.979,1,0,wander
3,171.827,1,0,wander
3,171.653,1,0,wander
3,171.529,1,0,wander
3,171.409,1,0,wander
3,171.262,1,0,wander
3,171.077,1,0,wander
3,170.96,1,0,wander
3,170.842,1,0,wander
3,170.739,1,0,wander
3,170.594,1,0,wander
3,170.397,1,0,wander
3,170.28,1,0,wander
3,170.161,1,0,wander
3,170.022,1,0,wander
3,169.89,1,0,wander
3,169.752,1,0,wander
3,169.647,1,0,wander
3,169.534,1,0,wander
3,169.394,1,0,wander
3,169.248,1,0,wander
3,169.102,1,0,wander
3,169.001,1,0,wander
3,168.898,1,0,wander
3,168.777,1,0,wander
3,168.638,1,0,wander
3,168.454,1,0,wander
3,168.346,1,0,wander
3,168.245,1,0,wander
3,168.111,1,0,wander
3,167.958,1,0,wander
3,167.79,1,0,wander
3,167.683,1,0,wander
3,167.561,1,0,wander
3,167.425,1,0,wander
3,167.272,1,0,wander
3,167.1,1,0,wander
3,166.989,1,0,wander
3,166.87,1,0,wander
3,166.737,1,0,wander
3,166.586,1,0,wander
3,166.411,1,0,wander
3,166.298,1,0,wander
3,166.2,1,0,wander
3,166.084,1,0,wander
3,165.929,1,0,wander
3,165.757,1,0,wander
3,165.648,1,0,wander
3,165.553,1,0,wander
3,165.437,1,0,wander
3,165.297,1,0,wander
3,165.125,1,0,wander
3,165,1,0,wander
3,164.886,1,0,wander
3,164.766,1,0,wander
3,164.617,1,0,wander
3,164.449,1,0,wander
3,164.329,1,0,wander
3,164.227,1,0,wander
3,164.113,1,0,wander
3,163.962,1,0,wander
3,163.818,1,0,wander
3,163.67,1,0,wander
3,163.573,1,0,wander
3,163.479,1,0,wander
3,163.367,1,0,wander
3,163.267,1,0,wander
3,163.177,1,0,wander
3,163.081,1,0,wander
3,162.984,1,0,wander
3,162.889,1,0,wander
3,162.78,1,0,wander
3,162.65,1,0,wander
3,162.553,1,0,wander
3,162.411,1,0,wander
3,162.315,1,0,wander
3,162.222,1,0,wander
3,162.122,1,0,wander
3,162.007,1,0,wander
3,161.85,1,0,wander
3,161.727,1,0,wander
3,161.631,1,0,wander
3,161.536,1,0,wander
3,161.389,1,0,wander
3,161.238,1,0,wander
3,161.044,1,0,wander
3,160.937,1,0,wander
3,160.842,1,0,wander
3,160.689,1,0,wander
3,160.587,1,0,wander
3,160.478,1,0,wander
3,160.389,1,0,wander
3,160.299,1,0,wander
3,160.201,1,0,wander
3,160.073,1,0,wander
3,159.973,1,0,wander
3,159.872,1,0,wander
3,159.75,1,0,wander
3,159.66,1,0,wander
3,159.572,1,0,wander
3,159.453,1,0,wander
3,159.336,1,0,wander
3,159.242,1,0,wander
3,159.15,1,0,wander
3,159.061,1,0,wander
3,158.972,1,0,wander
3,158.874,1,0,wander
3,158.775,1,0,wander
3,158.683,1,0,wander
3,158.594,1,0,wander
3,158.51,1,0,wander
3,158.431,1,0,wander
3,158.344,1,0,wander
3,158.256,1,0,wander
3,158.158,1,0,wander
3,158.068,1,0,wander
3,157.985,1,0,wander
3,157.899,1,0,wander
3,157.818,1,0,wander
3,157.729,1,0,wander
3,157.64,1,0,wander
3,157.539,1,0,wander
3,157.445,1,0,wander
3,157.367,1,0,wander
3,157.286,1,0,wander
3,157.2,1,0,wander
3,157.111,1,0,wander
3,157.019,1,0,wander
3,156.927,1,0,wander
3,156.847,1,0,wander
3,156.763,1,0,wander
3,156.677,1,0,wander
3,156.59,1,0,wander
3,156.504,1,0,wander
3,156.418,1,0,wander
3,156.328,1,0,wander
3,156.239,1,0,wander
3,156.155,1,0,wander
3,156.077,1,0,wander
3,156,1,0,wander
3,155.919,1,0,wander
3,155.838,1,0,wander
3,155.744,1,0,wander
3,155.664,1,0,wander
3,155.577,1,0,wander
3,155.491,1,0,wander
3,155.414,1,0,wander
3,155.329,1,0,wander
3,155.238,1,0,wander
3,155.157,1,0,wander
3,155.07,1,0,wander
3,154.992,1,0,wander
3,154.912,1,0,wander
3,154.83,1,0,wander
3,154.75,1,0,wander
3,154.658,1,0,wander
3,154.57,1,0,wander
3,154.487,1,0,wander
3,154.403,1,0,wander
3,154.327,1,0,wander
3,154.247,1,0,wander
3,154.168,1,0,wander
3,154.077,1,0,wander
3,153.996,1,0,wander
3,153.921,1,0,wander
3,153.843,1,0,wander
3,153.771,1,0,wander
3,153.69,1,0,wander
3,153.6,1,0,wander
3,153.514,1,0,wander
3,153.422,1,0,wander
3,153.34,1,0,wander
3,153.26,1,0,wander
3,153.179,1,0,wander
3,153.081,1,0,wander
3,152.977,1,0,wander
3,152.893,1,0,wander
3,152.815,1,0,wander
3,152.738,1,0,wander
3,152.641,1,0,wander
3,152.54,1,0,wander
3,152.441,1,0,wander
3,152.366,1,0,wander
3,152.295,1,0,wander
3,152.212,1,0,wander
3,152.107,1,0,wander
3,151.965,1,0,wander
3,151.886,1,0,wander
3,151.81,1,0,wander
3,151.736,1,0,wander
3,151.635,1,0,wander
3,151.501,1,0,wander
3,151.426,1,0,wander
3,151.354,1,0,wander
3,151.279,1,0,wander
3,151.182,1,0,wander
3,151.075,1,0,wander
3,150.989,1,0,wander
3,150.919,1,0,wander
3,150.851,1,0,wander
3,150.77,1,0,wander
3,150.673,1,0,wander
3,150.575,1,0,wander
3,150.503,1,0,wander
3,150.435,1,0,wander
3,150.366,1,0,wander
3,150.299,1,0,wander
3,150.22,1,0,wander
3,150.152,1,0,wander
3,150.089,1,0,wander
3,150.022,1,0,wander
3,149.961,1,0,chase
3,149.875,1,0,chase
3,149.8,1,0,chase
3,149.699,1,0,chase
3,149.632,1,0,chase
3,149.563,1,0,chase
3,149.486,1,0,chase
3,149.392,1,0,chase
3,149.311,1,0,chase
3,149.229,1,0,chase
3,149.161,1,0,chase
3,149.095,1,0,chase
3,149.017,1,0,chase
3,148.921,1,0,chase
3,148.831,1,0,chase
3,148.764,1,0,chase
3,148.695,1,0,chase
3,148.616,1,0,chase
3,148.525,1,0,chase
3,148.428,1,0,chase
3,148.364,1,0,chase
3,148.3,1,0,chase
3,148.218,1,0,chase
3,148.127,1,0,chase
3,148.043,1,0,chase
3,147.986,1,0,chase
3,147.926,1,0,chase
3,147.852,1,0,chase
3,147.767,1,0,chase
3,147.67,1,0,chase
3,147.611,1,0,chase
3,147.551,1,0,chase
3,147.476,1,0,chase
3,147.396,1,0,chase
3,147.306,1,0,chase
3,147.255,1,0,chase
3,147.204,1,0,chase
3,147.147,1,0,chase
3,147.068,1,0,chase
3,146.965,1,0,chase
3,146.91,1,0,chase
3,146.859,1,0,chase
3,146.81,1,0,chase
3,146.747,1,0,chase
3,146.664,1,0,chase
3,146.589,1,0,chase
3,146.53,1,0,chase
3,146.483,1,0,chase
3,146.432,1,0,chase
3,146.385,1,0,chase
3,146.335,1,0,chase
3,146.276,1,0,chase
3,146.223,1,0,chase
3,146.179,1,0,chase
3,146.132,1,0,chase
3,146.071,1,0,chase
3,146.004,1,0,chase
3,145.924,1,0,chase
3,145.864,1,0,chase
3,145.812,1,0,chase
3,145.727,1,0,chase
3,145.679,1,0,chase
3,145.6,1,0,chase
3,145.547,1,0,chase
3,145.492,1,0,chase
3,145.438,1,0,chase
3,145.372,1,0,chase
3,145.32,1,0,chase
3,145.25,1,0,chase
3,145.201,1,0,chase
3,145.154,1,0,chase
3,145.106,1,0,chase
3,145.056,1,0,chase
3,145.007,1,0,chase
3,144.959,1,0,chase
3,144.91,1,0,chase
3,144.866,1,0,chase
3,144.821,1,0,chase
3,144.771,1,0,chase
3,144.726,1,0,chase
3,144.68,1,0,chase
3,144.625,1,0,chase
3,144.577,1,0,chase
3,144.532,1,0,chase
3,144.494,1,0,chase
3,144.445,1,0,chase
3,144.401,1,0,chase
3,144.357,1,0,chase
3,144.302,1,0,chase
3,144.25,1,0,chase
3,144.202,1,0,chase
3,144.148,1,0,chase
3,144.092,1,0,chase
3,144.034,1,0,chase
3,143.964,1,0,chase
3,143.909,1,0,chase
3,143.856,1,0,chase
3,143.759,1,0,chase
3,143.689,1,0,chase
3,143.59,1,0,chase
3,143.501,1,0,chase
3,143.444,1,0,chase
3,143.337,1,0,chase
3,143.234,1,0,chase
3,143.177,1,0,chase
3,143.123,1,0,chase
3,143.065,1,0,chase
3,142.984,1,0,chase
3,142.872,1,0,chase
3,142.799,1,0,chase
3,142.743,1,0,chase
3,142.685,1,0,chase
3,142.609,1,0,chase
3,142.505,1,0,chase
3,142.423,1,0,chase
3,142.364,1,0,chase
3,142.299,1,0,chase
3,142.223,1,0,chase
3,142.131,1,0,chase
3,142.042,1,0,chase
3,141.972,1,0,chase
3,141.91,1,0,chase
3,141.837,1,0,chase
3,141.751,1,0,chase
3,141.657,1,0,chase
3,141.587,1,0,chase
3,141.524,1,0,chase
3,141.457,1,0,chase
3,141.359,1,0,chase
3,141.249,1,0,chase
3,141.175,1,0,chase
3,141.11,1,0,chase
3,141.044,1,0,chase
3,140.96,1,0,chase
3,140.863,1,0,chase
3,140.782,1,0,chase
3,140.719,1,0,chase
3,140.653,1,0,chase
3,140.577,1,0,chase
3,140.52,1,0,chase
3,140.461,1,0,chase
3,140.399,1,0,chase
3,140.33,1,0,chase
3,140.263,1,0,chase
3,140.197,1,0,chase
3,140.11,1,0,chase
3,140.039,1,0,chase
3,139.955,1,0,chase
3,139.89,1,0,chase
3,139.825,1,0,chase
3,139.709,1,0,chase
3,139.641,1,0,chase
3,139.555,1,0,chase
3,139.455,1,0,chase
3,139.385,1,0,chase
3,139.313,1,0,chase
3,139.209,1,0,chase
3,139.117,1,0,chase
3,138.975,1,0,chase
3,138.906,1,0,chase
3,138.785,1,0,chase
3,138.683,1,0,chase
3,138.565,1,0,chase
3,138.447,1,0,chase
3,138.361,1,0,chase
3,138.206,1,0,chase
3,138.081,1,0,chase
3,137.961,1,0,chase
3,137.869,1,0,chase
3,137.741,1,0,chase
3,137.635,1,0,chase
3,137.527,1,0,chase
3,137.458,1,0,chase
3,137.34,1,0,chase
3,137.225,1,0,chase
3,137.097,1,0,chase
3,137.018,1,0,chase
1,136.945,1,0,chase
1,136.841,1,0,chase
1,136.706,1,0,chase
1,136.618,1,0,chase
1,136.543,1,0,chase
1,136.472,1,0,chase
1,136.379,1,0,chase
1,136.266,1,0,chase
1,136.178,1,0,chase
1,136.083,1,0,chase
1,136.007,1,0,chase
1,135.909,1,0,chase
1,135.801,1,0,chase
